"Action","Label","Src","Dest"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p001-030.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p001-030.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p031-060.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p031-060.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p061-090.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p061-090.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p091-120.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p091-120.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p121-150.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p121-150.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p151-180.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p151-180.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p181-210.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p181-210.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p211-240.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p211-240.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p241-270.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p241-270.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p271-300.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p271-300.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p301-330.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p301-330.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p331-360.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p331-360.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p361-390.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p361-390.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p391-420.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p391-420.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p421-450.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p421-450.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p451-480.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p451-480.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p481-510.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p481-510.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p511-540.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p511-540.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p541-570.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p541-570.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p571-600.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p571-600.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p601-630.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p601-630.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p631-660.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p631-660.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p661-690.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p661-690.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p691-720.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p691-720.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p721-750.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p721-750.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p751-780.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p751-780.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p781-810.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p781-810.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p811-840.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p811-840.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p841-870.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p841-870.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p871-900.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p871-900.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p901-930.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p901-930.md"
"moved","gwak_md_ocr","H:\내 드라이브\1.민사\보관\추출파일\2025_곽낙규_민사례_OCR_p931-943.md","H:\내 드라이브\1.민사\보관\곽낙규_사례연습\교재_추출\2025_곽낙규_민사례_OCR_p931-943.md"
"moved_empty_dir","legacy_folder","H:\내 드라이브\1.민사\보관\민법","H:\내 드라이브\5.기타\_trash\2026-03-19\빈폴더_교재_레거시\1.민사_보관_민법"
"moved_empty_dir","legacy_folder","H:\내 드라이브\1.민사\보관\송영곤_사례연습2\교재","H:\내 드라이브\5.기타\_trash\2026-03-19\빈폴더_교재_레거시\1.민사_보관_송영곤_사례연습2_교재"
"moved_empty_dir","legacy_folder","H:\내 드라이브\1.민사\보관\강혜림_민법1\교재","H:\내 드라이브\5.기타\_trash\2026-03-19\빈폴더_교재_레거시\1.민사_보관_강혜림_민법1_교재"
"moved_empty_dir","legacy_folder","H:\내 드라이브\1.민사\보관\강혜림_민법1\교재_추출","H:\내 드라이브\5.기타\_trash\2026-03-19\빈폴더_교재_레거시\1.민사_보관_강혜림_민법1_교재_추출"
