"action","label","src","dest"
"moved","parks_md_existing","H:\내 드라이브\1.민사\보관\박승수_민법기본사례\강의자료\사례\박승수_기본사례_민법기본사례_물권가족_23_p181-210.md","H:\내 드라이브\1.민사\보관\박승수_민법기본사례\교재_추출\박승수_기본사례_민법기본사례_물권가족_23_p181-210.md"
"moved","parks_md_existing","H:\내 드라이브\1.민사\보관\박승수_민법기본사례\강의자료\사례\박승수_기본사례_민법기본사례_물권가족_23_p211-240.md","H:\내 드라이브\1.민사\보관\박승수_민법기본사례\교재_추출\박승수_기본사례_민법기본사례_물권가족_23_p211-240.md"
"moved","parks_md_existing","H:\내 드라이브\1.민사\보관\박승수_민법기본사례\강의자료\사례\박승수_기본사례_민법기본사례_물권가족_23_p241-270.md","H:\내 드라이브\1.민사\보관\박승수_민법기본사례\교재_추출\박승수_기본사례_민법기본사례_물권가족_23_p241-270.md"
"moved","parks_md_existing","H:\내 드라이브\1.민사\보관\박승수_민법기본사례\강의자료\사례\박승수_기본사례_민법기본사례_물권가족_23_p271-272.md","H:\내 드라이브\1.민사\보관\박승수_민법기본사례\교재_추출\박승수_기본사례_민법기본사례_물권가족_23_p271-272.md"
"moved","parks_pdf_existing","H:\내 드라이브\1.민사\보관\박승수_민법기본사례\강의자료\사례\박승수_민법기본사례_물권가족_23.pdf","H:\내 드라이브\1.민사\보관\박승수_민법기본사례\교재\박승수_민법기본사례_물권가족_23.pdf"
"moved","parks_pdf_existing","H:\내 드라이브\1.민사\보관\박승수_민법기본사례\강의자료\사례\박승수_민법기본사례_총론채권_23.pdf","H:\내 드라이브\1.민사\보관\박승수_민법기본사례\교재\박승수_민법기본사례_총론채권_23.pdf"
"moved","jeon_textbook_md","H:\내 드라이브\1.민사\보관\추출파일\민법의_기초이론_3_전경운_교재_p001-030.md","H:\내 드라이브\1.민사\전경운_민법3\교재_추출\민법의_기초이론_3_전경운_교재_p001-030.md"
"moved","jeon_textbook_md","H:\내 드라이브\1.민사\보관\추출파일\민법의_기초이론_3_전경운_교재_p031-060.md","H:\내 드라이브\1.민사\전경운_민법3\교재_추출\민법의_기초이론_3_전경운_교재_p031-060.md"
"moved","jeon_textbook_md","H:\내 드라이브\1.민사\보관\추출파일\민법의_기초이론_3_전경운_교재_p061-090.md","H:\내 드라이브\1.민사\전경운_민법3\교재_추출\민법의_기초이론_3_전경운_교재_p061-090.md"
"moved","jeon_textbook_md","H:\내 드라이브\1.민사\보관\추출파일\민법의_기초이론_3_전경운_교재_p091-120.md","H:\내 드라이브\1.민사\전경운_민법3\교재_추출\민법의_기초이론_3_전경운_교재_p091-120.md"
"moved","jeon_textbook_md","H:\내 드라이브\1.민사\보관\추출파일\민법의_기초이론_3_전경운_교재_p121-150.md","H:\내 드라이브\1.민사\전경운_민법3\교재_추출\민법의_기초이론_3_전경운_교재_p121-150.md"
